Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price
Toyota,Coaster,2012,Saudi,White,Standard,3.5,Gas,Manual,237000.0,Jubail,45000.0
Honda,Civic,2020,Saudi,Silver,Semi Full,1.6,Gas,Automatic,25000.0,Dammam,68000.0
Toyota,Land Cruiser,2020,Saudi,White,Standard,4.0,Gas,Automatic,30000.0,Riyadh,2560.0
Fiat,500,2020,Saudi,Navy,Full,1.4,Gas,Automatic,7000.0,Riyadh,75000.0
Toyota,Land Cruiser Pickup,2013,Saudi,Another Color,Semi Full,4.0,Gas,Manual,105154.0,Riyadh,85000.0
Mercedes,SEL,1991,Other,Navy,Full,5.6,Gas,Automatic,17000.0,Jeddah,100000.0
Chevrolet,Tahoe,2010,Saudi,White,Standard,5.7,Gas,Automatic,177.0,Jeddah,45000.0
Lexus,LS,2011,Other,White,Full,4.3,Gas,Automatic,220.0,Jeddah,90000.0
Hyundai,Sonata,2017,Saudi,White,Semi Full,2.4,Gas,Automatic,155000.0,Riyadh,35000.0
Audi,Q7,2007,Saudi,White,Full,7.0,Gas,Automatic,199.0,Riyadh,26000.0
Ford,Victoria,1996,Saudi,Silver,Standard,3.5,Gas,Automatic,325.0,Jeddah,10000.0
Toyota,Avalon,2020,Saudi,White,Semi Full,3.5,Gas,Automatic,9800.0,Abha,139000.0
Ford,Marquis,2007,Saudi,Golden,Full,8.1,Gas,Automatic,400000.0,Hafar Al-Batin,20500.0
Land Rover,Range Rover,2013,Saudi,White,Semi Full,8.7,Gas,Automatic,177.0,Jeddah,88000.0
Honda,Accord,2016,Gulf Arabic,Golden,Full,2.5,Gas,Automatic,66000.0,Riyadh,89000.0
Honda,Accord,2018,Saudi,White,Semi Full,1.5,Gas,Automatic,140000.0,Khobar,85000.0
Toyota,Land Cruiser,1995,Unknown,Silver,Unknown,3.5,Gas,Manual,300000.0,Tabouk,20000.0
Ford,Taurus,2016,Other,Black,Semi Full,3.5,Gas,Automatic,155000.0,Jeddah,59000.0
MINI,Countryman,2017,Other,Grey,Full,1.4,Gas,Manual,100000.0,Jeddah,69000.0
Mazda,6,2016,Saudi,White,Semi Full,2.5,Gas,Automatic,100000.0,Al-Medina,57000.0
Land Rover,Range Rover,2009,Saudi,Blue,Full,2.4,Gas,Automatic,214000.0,Al-Medina,85000.0
Kia,Opirus,2009,Saudi,White,Semi Full,6.0,Gas,Automatic,216000.0,Yanbu,16000.0
Toyota,Camry,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,151233.0,Riyadh,56000.0
GMC,Suburban,1994,Saudi,Grey,Semi Full,1.8,Gas,Automatic,90531.0,Riyadh,9500.0
Toyota,Camry,2014,Saudi,Black,Semi Full,9.0,Gas,Automatic,106000.0,Jeddah,36000.0
Toyota,Camry,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,300000.0,Riyadh,45000.0
Toyota,Camry,2007,Saudi,White,Full,1.1,Gas,Automatic,420000.0,Al-Medina,25000.0
Honda,Accord,2016,Gulf Arabic,Golden,Standard,2.4,Gas,Automatic,130000.0,Qassim,61000.0
Hyundai,Sonata,2016,Saudi,Silver,Semi Full,2.4,Gas,Automatic,260.0,Dammam,40000.0
Hyundai,Creta,2018,Saudi,Red,Full,1.6,Gas,Automatic,11800.0,Besha,56000.0
Mitsubishi,Pajero,2016,Saudi,White,Standard,3.5,Gas,Automatic,137000.0,Riyadh,55000.0
Toyota,Yaris,2019,Saudi,White,Standard,1.6,Gas,Automatic,85000.0,Najran,950.0
Chevrolet,Caprice,2006,Saudi,Grey,Standard,3.6,Gas,Automatic,380000.0,Riyadh,5000.0
GMC,Suburban,2006,Saudi,Silver,Standard,6.0,Gas,Automatic,266.0,Yanbu,30000.0
Toyota,Land Cruiser 70,2020,Saudi,White,Full,3.5,Gas,Manual,45000.0,Taef,2450.0
Hyundai,Accent,2020,Saudi,Another Color,Standard,1.5,Gas,Automatic,12000.0,Riyadh,42000.0
Ford,Marquis,2003,Other,Grey,Full,1.0,Gas,Automatic,300.0,Al-Medina,9000.0
Toyota,Prado,2012,Saudi,White,Full,4.0,Gas,Manual,199000.0,Al-Baha,73000.0
Chevrolet,Suburban,1994,Saudi,Green,Semi Full,1.8,Gas,Automatic,230000.0,Riyadh,11000.0
Ford,Ranger,2015,Saudi,Black,Full,3.2,Diesel,Manual,145000.0,Aseer,65000.0
Toyota,Land Cruiser,1990,Saudi,White,Full,3.0,Gas,Manual,333892.0,Hail,30000.0
Isuzu,D-MAX,2016,Saudi,White,Standard,2.5,Diesel,Manual,147.0,Aseer,55000.0
Nissan,Patrol,2014,Saudi,Another Color,Semi Full,5.6,Gas,Automatic,190000.0,Jazan,105000.0
Nissan,Pathfinder,2005,Saudi,Silver,Semi Full,3.5,Gas,Manual,302000.0,Jeddah,19000.0
Lexus,LX,2012,Saudi,White,Full,5.7,Gas,Automatic,201000.0,Dammam,152000.0
Lexus,ES,2007,Other,Grey,Full,3.5,Gas,Automatic,196000.0,Jeddah,25000.0
Chevrolet,Malibu,2017,Gulf Arabic,Black,Full,2.0,Gas,Automatic,62000.0,Riyadh,69000.0
Toyota,Prado,2016,Saudi,White,Full,4.0,Gas,Automatic,143000.0,Jeddah,120000.0
Toyota,Furniture,2016,Saudi,White,Full,4.0,Gas,Automatic,235000.0,Taef,85000.0
Toyota,Aurion,2015,Saudi,Red,Full,2.6,Gas,Automatic,240000.0,Jeddah,55000.0
Cadillac,CT6,2018,Saudi,Black,Full,3.5,Gas,Automatic,27000.0,Riyadh,150000.0
Toyota,Furniture,2014,Gulf Arabic,White,Full,2.7,Gas,Automatic,169.0,Riyadh,60000.0
Škoda,Superb,2008,Other,Blue,Semi Full,1.8,Gas,Automatic,200000.0,Riyadh,15000.0
Audi,A3,2020,Saudi,Red,Semi Full,3.5,Gas,Automatic,6000.0,Jeddah,105000.0
Dodge,Ram,2017,Saudi,Brown,Full,3.5,Gas,Automatic,810000.0,Aseer,2479.0
Lincoln,MKZ,2016,Other,White,Semi Full,2.0,Gas,Automatic,112000.0,Makkah,70000.0
Hyundai,Accent,2017,Gulf Arabic,Brown,Standard,1.4,Gas,Automatic,62000.0,Riyadh,27000.0
Nissan,Patrol,2016,Saudi,Grey,Semi Full,4.8,Gas,Automatic,205.0,Riyadh,120000.0
Toyota,Avalon,2014,Saudi,White,Standard,3.5,Gas,Automatic,155000.0,Hail,70000.0
Hyundai,Elantra,2019,Saudi,Grey,Full,2.0,Gas,Automatic,39000.0,Jubail,65000.0
Ford,Expedition,2013,Saudi,White,Semi Full,5.4,Gas,Automatic,250000.0,Riyadh,50000.0
Mazda,3,2016,Gulf Arabic,Silver,Semi Full,2.0,Gas,Automatic,130000.0,Al-Medina,48000.0
Hyundai,Tucson,2020,Saudi,Brown,Semi Full,2.0,Gas,Automatic,44000.0,Riyadh,64000.0
Nissan,Datsun,1998,Saudi,White,Full,2.4,Gas,Manual,400000.0,Jeddah,18000.0
Mercedes,S,2000,Saudi,Black,Semi Full,3.5,Gas,Automatic,100.0,Dammam,15000.0
Ford,Expedition,2012,Saudi,Black,Semi Full,5.4,Gas,Automatic,161925.0,Riyadh,40000.0
Toyota,Land Cruiser,2011,Gulf Arabic,Golden,Full,4.5,Gas,Automatic,193000.0,Jeddah,110000.0
Hyundai,Senta fe,2012,Saudi,White,Semi Full,2.4,Gas,Automatic,126000.0,Al-Namas,42000.0
Chevrolet,Suburban,2011,Saudi,Black,Standard,5.3,Gas,Automatic,203000.0,Riyadh,52000.0
Toyota,Hilux,2019,Saudi,White,Full,2.7,Gas,Manual,28000.0,Aseer,72500.0
Hyundai,Elantra,2018,Saudi,Grey,Semi Full,1.7,Gas,Automatic,680.0,Riyadh,40000.0
Toyota,Land Cruiser,2002,Saudi,Silver,Standard,1.1,Gas,Manual,325605.0,Jeddah,30000.0
Lincoln,The LS,2002,Saudi,Navy,Full,3.5,Gas,Automatic,71000.0,Dammam,28000.0
Toyota,Hilux,1997,Saudi,White,Standard,3.5,Gas,Manual,30000.0,Al-Medina,13000.0
Ford,Expedition,2012,Saudi,Grey,Semi Full,3.6,Gas,Automatic,170000.0,Riyadh,45000.0
Nissan,Patrol,2004,Saudi,White,Semi Full,4.8,Gas,Manual,350000.0,Al-Ahsa,25000.0
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,95000.0,Riyadh,28000.0
Nissan,Sentra,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,64000.0,Riyadh,36500.0
Kia,Rio,2016,Gulf Arabic,White,Standard,1.4,Gas,Automatic,180000.0,Riyadh,28000.0
GMC,Sierra,2017,Saudi,Navy,Full,5.3,Gas,Automatic,94000.0,Dammam,117000.0
BMW,X,2014,Saudi,White,Full,5.0,Gas,Automatic,138000.0,Riyadh,105000.0
Toyota,Innova,2016,Saudi,Navy,Standard,2.7,Gas,Manual,141000.0,Jazan,56000.0
INFINITI,Q,2015,Saudi,Blue,Semi Full,2.0,Gas,Automatic,74000.0,Riyadh,69500.0
Toyota,FJ,2012,Saudi,White,Full,4.0,Gas,Automatic,348.0,Taef,65000.0
Jeep,Grand Cherokee,2017,Saudi,Silver,Full,3.6,Gas,Automatic,13300.0,Najran,3100.0
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.2,Gas,Automatic,80250.0,Al-Baha,55000.0
Toyota,Corolla,2012,Gulf Arabic,White,Semi Full,1.6,Gas,Manual,185000.0,Al-Medina,20000.0
GMC,Suburban,1994,Saudi,Blue,Semi Full,5.7,Gas,Automatic,357624.0,Al-Medina,15000.0
Toyota,Corolla,2020,Saudi,Grey,Full,1.6,Gas,Automatic,58000.0,Riyadh,65000.0
Lexus,RC,2015,Saudi,Another Color,Full,6.0,Gas,Automatic,186000.0,Jeddah,123000.0
GMC,Sierra,2017,Saudi,Silver,Full,5.3,Gas,Automatic,166.0,Aseer,105000.0
Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,155.0,Jeddah,58000.0
Mitsubishi,L200,2020,Saudi,White,Standard,2.5,Diesel,Manual,197.0,Jeddah,71000.0
Chevrolet,Tahoe,2016,Saudi,Brown,Semi Full,5.3,Gas,Automatic,91000.0,Riyadh,95000.0
Mitsubishi,Outlander,2015,Saudi,White,Standard,2.4,Gas,Automatic,230000.0,Jeddah,30000.0
Chevrolet,Silverado,2010,Saudi,White,Standard,3.5,Gas,Automatic,143000.0,Dammam,32000.0
Mazda,6,2017,Gulf Arabic,Red,Semi Full,2.5,Gas,Automatic,90000.0,Jubail,52000.0
Changan,Seven,2020,Other,Silver,Standard,1.4,Gas,Automatic,46000.0,Aseer,25000.0
Ford,Explorer,2016,Other,Black,Semi Full,2.3,Gas,Automatic,290000.0,Jeddah,79000.0
Nissan,Patrol,2013,Saudi,Golden,Semi Full,5.6,Gas,Automatic,328000.0,Riyadh,90000.0
Chevrolet,Blazer,2005,Gulf Arabic,Grey,Full,2.0,Gas,Automatic,150000.0,Dammam,14000.0
BMW,The 3,2014,Saudi,Golden,Full,2.0,Gas,Automatic,84000.0,Jeddah,60000.0
Toyota,Hilux,2012,Gulf Arabic,White,Standard,2.7,Gas,Manual,171000.0,Riyadh,47500.0
GMC,Envoy,2007,Unknown,Black,Unknown,3.5,Gas,Automatic,280000.0,Jeddah,13500.0
Peugeot,3008,2012,Other,Silver,Full,1.6,Gas,Automatic,175000.0,Makkah,20000.0
Mitsubishi,Pajero,2016,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,209000.0,Riyadh,50000.0
Audi,A4,2009,Gulf Arabic,White,Full,1.8,Gas,Automatic,223000.0,Jeddah,27000.0
Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.5,Gas,Automatic,190000.0,Dammam,55000.0
Toyota,Prado,2021,Saudi,White,Semi Full,2.7,Gas,Automatic,4600.0,Hafar Al-Batin,150000.0
Toyota,Land Cruiser,2011,Gulf Arabic,White,Full,4.6,Gas,Automatic,1060204.0,Jazan,115000.0
Toyota,Land Cruiser,2013,Saudi,White,Full,5.7,Gas,Automatic,257000.0,Riyadh,150000.0
Chevrolet,Malibu,2013,Saudi,Red,Semi Full,2.4,Gas,Automatic,233000.0,Abha,20000.0
Chevrolet,Optra,2009,Other,Another Color,Semi Full,1.4,Gas,Manual,20000000.0,Riyadh,9000.0
GMC,Yukon,2001,Saudi,Another Color,Full,3.5,Gas,Automatic,28000.0,Aseer,15000.0
Hyundai,Azera,2021,Saudi,Blue,Full,3.5,Gas,Automatic,25000.0,Makkah,2690.0
Hyundai,Sonata,2013,Saudi,Silver,Semi Full,2.4,Gas,Automatic,348.0,Dammam,22000.0
Hyundai,Sonata,2016,Saudi,White,Standard,2.4,Gas,Automatic,191000.0,Riyadh,45000.0
Toyota,Yaris,2016,Saudi,Grey,Semi Full,1.3,Gas,Automatic,120000.0,Riyadh,20000.0
Chevrolet,Tahoe,2008,Saudi,Black,Full,5.7,Gas,Automatic,250000.0,Riyadh,32000.0
Toyota,Furniture,2016,Gulf Arabic,Grey,Semi Full,2.7,Gas,Automatic,211000.0,Riyadh,69000.0
GMC,Yukon,2011,Saudi,Another Color,Full,5.3,Gas,Automatic,350000.0,Riyadh,55000.0
Toyota,Avalon,2015,Saudi,White,Standard,3.5,Gas,Automatic,120000.0,Dammam,66500.0
Nissan,Sunny,2017,Saudi,White,Standard,1.5,Gas,Automatic,109763.0,Riyadh,21500.0
Renault,Dokker,2019,Saudi,White,Standard,1.6,Gas,Manual,78000.0,Riyadh,28000.0
Hyundai,Sonata,2019,Saudi,Brown,Standard,2.4,Gas,Automatic,63000.0,Riyadh,60000.0
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,90000.0,Riyadh,27000.0
Kia,Rio,2017,Saudi,White,Standard,1.4,Gas,Automatic,131000.0,Riyadh,25500.0
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,133000.0,Riyadh,25000.0
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,68000.0,Riyadh,27000.0
Nissan,Altima,2017,Saudi,White,Standard,2.5,Gas,Automatic,90000.0,Riyadh,39000.0
Chevrolet,Caprice,2007,Gulf Arabic,Grey,Semi Full,3.6,Gas,Automatic,263000.0,Riyadh,17000.0
Toyota,Furniture,2015,Saudi,White,Semi Full,2.7,Gas,Automatic,300.0,Al-Medina,52000.0
Toyota,Land Cruiser 70,2015,Saudi,White,Full,2.6,Gas,Manual,180000.0,Makkah,80000.0
Nissan,Datsun,2015,Saudi,White,Full,1.1,Gas,Manual,215267.0,Tabouk,31000.0
Nissan,Datsun,2015,Other,White,Full,2.4,Gas,Manual,261000.0,Taef,35000.0
Hyundai,Veracruz,2008,Saudi,Silver,Standard,1.0,Gas,Automatic,135000.0,Sabya,17000.0
Chevrolet,Tahoe,2016,Saudi,Another Color,Standard,5.3,Gas,Automatic,217000.0,Abha,87000.0
Chevrolet,Tahoe,2015,Saudi,Golden,Standard,5.3,Gas,Automatic,150000.0,Jeddah,100000.0
Chevrolet,Traverse,2009,Other,Navy,Semi Full,3.6,Gas,Automatic,325.0,Al-Medina,18000.0
Toyota,Corolla,2013,Saudi,White,Standard,2.0,Gas,Automatic,183000.0,Qassim,30000.0
Ford,Taurus,2015,Saudi,Another Color,Semi Full,3.5,Gas,Automatic,262000.0,Riyadh,55000.0
Toyota,Corolla,2020,Saudi,Silver,Semi Full,1.6,Gas,Automatic,11000.0,Riyadh,63000.0
Toyota,Avanza,2016,Saudi,White,Semi Full,1.5,Gas,Automatic,130000.0,Al-Ahsa,35000.0
Chevrolet,Malibu,2021,Saudi,Black,Standard,1.5,Gas,Automatic,24000.0,Arar,1200.0
Hyundai,Elantra,2018,Saudi,White,Standard,2.0,Gas,Automatic,170000.0,Al-Jouf,43000.0
Lexus,RX,2017,Gulf Arabic,Black,Full,3.5,Gas,Automatic,117000.0,Jeddah,180000.0
Isuzu,D-MAX,2013,Saudi,White,Standard,3.5,Diesel,Manual,137000.0,Riyadh,55000.0
Genesis,G80,2017,Saudi,Grey,Semi Full,3.8,Gas,Automatic,240000.0,Jeddah,80000.0
Toyota,Camry,2014,Saudi,White,Standard,2.5,Gas,Automatic,166400.0,Makkah,35500.0
Ford,Victoria,2011,Other,Blue,Semi Full,4.6,Gas,Automatic,150000.0,Makkah,38000.0
Hyundai,i10,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,200000.0,Hail,10000.0
Jeep,Grand Cherokee,2013,Gulf Arabic,Black,Full,6.4,Gas,Automatic,136000.0,Tabouk,85000.0
Ford,Taurus,2016,Other,White,Full,3.5,Gas,Automatic,200000.0,Riyadh,57000.0
Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,300000.0,Al-Ahsa,50000.0
HAVAL,H6,2021,Other,Another Color,Full,2.0,Gas,Automatic,1100.0,Riyadh,83000.0
Toyota,Corolla,2017,Saudi,Brown,Standard,1.6,Gas,Automatic,157000.0,Jeddah,47500.0
Lexus,ES,2011,Saudi,Another Color,Full,3.5,Gas,Automatic,282000.0,Jeddah,53000.0
GAC,GS8,2020,Saudi,White,Full,2.0,Gas,Automatic,4900.0,Riyadh,87000.0
Chevrolet,Tahoe,2013,Saudi,Brown,Semi Full,5.3,Gas,Automatic,200000.0,Riyadh,55000.0
GMC,Sierra,2015,Saudi,Black,Full,5.3,Gas,Automatic,196.0,Khobar,75000.0
Toyota,Yaris,2017,Saudi,White,Semi Full,1.3,Gas,Automatic,179.0,Qassim,35000.0
Toyota,Land Cruiser Pickup,1983,Saudi,Bronze,Standard,1.5,Gas,Manual,2580.0,Aseer,15000.0
Kia,Cadenza,2018,Gulf Arabic,Brown,Semi Full,3.3,Gas,Automatic,69000.0,Dammam,71000.0
Hyundai,Azera,2021,Saudi,White,Standard,3.5,Gas,Automatic,11000.0,Sakaka,120000.0
Ford,Expedition,2003,Other,Oily,Full,5.4,Gas,Automatic,364800.0,Makkah,11000.0
Nissan,Sentra,2014,Saudi,Grey,Standard,1.4,Gas,Automatic,191000.0,Al-Medina,22000.0
Mitsubishi,L200,2012,Saudi,White,Semi Full,4.2,Gas,Manual,20000.0,Jazan,20000.0
Jeep,Grand Cherokee,2015,Saudi,White,Full,5.7,Gas,Automatic,138000.0,Jeddah,85000.0
Ford,Marquis,2003,Other,Silver,Standard,1.0,Gas,Automatic,300000.0,Riyadh,10000.0
Ford,Victoria,2008,Saudi,Bronze,Standard,1.3,Gas,Automatic,278.0,Aseer,22000.0
Mercedes,S,2006,Saudi,White,Full,9.0,Gas,Automatic,280000.0,Jeddah,58000.0
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,33000.0,Al-Medina,40000.0
Chevrolet,Impala,2019,Gulf Arabic,Grey,Standard,3.6,Gas,Automatic,100200.0,Riyadh,75000.0
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,62400.0,Dammam,40000.0
GMC,Yukon,2013,Saudi,Brown,Standard,5.3,Gas,Automatic,107000.0,Dammam,75000.0
Hyundai,Elantra,2021,Saudi,Grey,Semi Full,2.0,Gas,Automatic,7500.0,Makkah,1368.0
Nissan,Datsun,2015,Saudi,White,Full,4.2,Gas,Manual,19000.0,Riyadh,35000.0
Cadillac,XT5,2017,Saudi,Silver,Full,3.6,Gas,Automatic,183000.0,Riyadh,108000.0
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,124000.0,Jeddah,64000.0
Toyota,Hilux,2015,Gulf Arabic,Another Color,Full,2.7,Gas,Manual,215.0,Riyadh,65000.0
Chevrolet,Silverado,2010,Gulf Arabic,Red,Full,5.3,Gas,Automatic,228.0,Riyadh,29000.0
Toyota,Corolla,2015,Saudi,Blue,Full,1.6,Gas,Automatic,90000.0,Tabouk,45000.0
Toyota,Corolla,2015,Gulf Arabic,Blue,Full,1.6,Gas,Automatic,90000.0,Tabouk,45000.0
Chrysler,S300,2011,Other,White,Full,1.3,Gas,Automatic,140000.0,Aseer,23000.0
Toyota,Camry,1998,Other,Grey,Full,3.5,Gas,Automatic,4500000.0,Yanbu,15000.0
Mazda,CX9,2020,Saudi,White,Full,2.0,Gas,Automatic,9500.0,Qassim,132000.0
Dodge,Challenger,2012,Saudi,Black,Full,3.6,Gas,Automatic,360000.0,Jubail,35000.0
JAC,Dyna,2016,Saudi,White,Semi Full,1.5,Diesel,Manual,6000.0,Riyadh,55000.0
Toyota,Camry,2008,Saudi,Silver,Standard,2.5,Gas,Manual,298000.0,Riyadh,20000.0
GMC,Yukon,2008,Saudi,Black,Full,7.2,Gas,Automatic,299000.0,Makkah,30000.0
Ford,Fusion,2012,Saudi,White,Semi Full,2.5,Gas,Automatic,270.0,Makkah,16500.0
Honda,Accord,2010,Saudi,White,Semi Full,2.4,Gas,Automatic,365000.0,Al-Medina,35000.0
GMC,Yukon,2007,Saudi,Black,Full,4.7,Gas,Automatic,300000.0,Makkah,35000.0
Toyota,Camry,2019,Saudi,White,Full,3.5,Gas,Automatic,86000.0,Dammam,110000.0
Nissan,VTC,2015,Saudi,White,Semi Full,4.8,Gas,Manual,10000.0,Jeddah,75000.0
Toyota,Corolla,2020,Gulf Arabic,Silver,Full,1.6,Gas,Automatic,15000.0,Riyadh,75000.0
Kia,Rio,2014,Saudi,Silver,Standard,1.6,Gas,Automatic,141000.0,Taef,22000.0
Hyundai,Sonata,2012,Saudi,White,Unknown,2.4,Gas,Automatic,271800.0,Dammam,24000.0
Toyota,Prado,2009,Saudi,Golden,Semi Full,3.5,Gas,Automatic,85000.0,Besha,73000.0
Fiat,500,2020,Gulf Arabic,Black,Full,1.4,Gas,Automatic,7000.0,Riyadh,115000.0
Ford,Taurus,2017,Saudi,Silver,Standard,3.5,Gas,Automatic,125000.0,Khobar,62000.0
Ford,Flex,2010,Other,Black,Standard,4.0,Gas,Automatic,248000.0,Al-Medina,20000.0
INFINITI,Q,2017,Saudi,Brown,Semi Full,1.6,Gas,Automatic,144000.0,Riyadh,95000.0
Ford,Taurus,2019,Saudi,Silver,Standard,2.0,Gas,Automatic,54000.0,Riyadh,80000.0
Changan,CS75,2020,Saudi,Grey,Full,1.8,Gas,Automatic,44000.0,Riyadh,58000.0
Genesis,G80,2019,Saudi,White,Full,3.0,Gas,Automatic,52000.0,Riyadh,130000.0
Toyota,Corolla,2015,Saudi,White,Standard,1.6,Gas,Automatic,312000.0,Khobar,32000.0
Mercedes,S,2014,Other,Grey,Full,4.0,Gas,Automatic,179000.0,Riyadh,169000.0
GMC,Yukon,2005,Saudi,Another Color,Semi Full,5.7,Gas,Automatic,160.0,Taef,45000.0
Chevrolet,Impala,2018,Saudi,Black,Semi Full,3.6,Gas,Automatic,35000.0,Taef,85000.0
Hyundai,Tuscani,2015,Saudi,White,Standard,2.0,Gas,Automatic,130.0,Jeddah,40000.0
Geely,EC7,2014,Other,White,Standard,1.8,Gas,Manual,74000.0,Jazan,13000.0
Hyundai,Sonata,2012,Saudi,White,Semi Full,2.4,Gas,Automatic,300.0,Jeddah,21000.0
GMC,Acadia,2011,Saudi,Black,Semi Full,3.6,Gas,Automatic,253000.0,Dammam,20000.0
Mazda,6,2019,Saudi,White,Full,2.5,Gas,Automatic,50000.0,Jeddah,90000.0
Toyota,Corolla,2018,Saudi,Brown,Semi Full,1.6,Gas,Automatic,119.0,Jeddah,36000.0
Hyundai,Tucson,2013,Saudi,White,Semi Full,2.0,Gas,Automatic,213000.0,Makkah,28000.0
Toyota,Furniture,2015,Saudi,White,Standard,1.7,Gas,Automatic,147000.0,Jeddah,65000.0
MG,GS,2016,Saudi,Another Color,Full,1.5,Gas,Automatic,139000.0,Dammam,42000.0
Toyota,Camry,2013,Saudi,White,Full,2.5,Gas,Automatic,410000.0,Hafar Al-Batin,40000.0
Toyota,Hilux,2016,Saudi,White,Standard,1.4,Gas,Manual,8700.0,Riyadh,80000.0
Mitsubishi,Pajero,2016,Saudi,Another Color,Full,3.5,Gas,Automatic,257000.0,Riyadh,45000.0
Chevrolet,Tahoe,2008,Other,Black,Full,3.9,Gas,Automatic,300.0,Aseer,29000.0
Changan,CS75,2020,Saudi,Black,Full,1.8,Gas,Automatic,11000.0,Dammam,70000.0
Toyota,Corolla,2013,Saudi,White,Semi Full,1.6,Gas,Automatic,220000.0,Jazan,30000.0
Chevrolet,Tahoe,2012,Saudi,Red,Semi Full,5.3,Gas,Automatic,211.0,Abha,45000.0
Mitsubishi,Pajero,2017,Gulf Arabic,Grey,Semi Full,3.5,Gas,Automatic,129000.0,Dammam,65000.0
Toyota,Camry,2020,Saudi,Silver,Standard,2.5,Gas,Automatic,20000.0,Aseer,92000.0
BMW,The 4,2016,Saudi,Grey,Full,2.0,Gas,Automatic,110000.0,Jeddah,120000.0
Chevrolet,Tahoe,2015,Saudi,Brown,Standard,5.3,Gas,Automatic,199000.0,Dammam,97000.0
Lexus,RX,2017,Other,Black,Full,3.5,Gas,Automatic,81000.0,Dammam,165000.0
Other,Other,2011,Other,Black,Full,1.8,Gas,Manual,33000.0,Al-Medina,50000.0
Toyota,Camry,2018,Saudi,Silver,Full,2.5,Gas,Automatic,150000.0,Jazan,95000.0
Mitsubishi,Lancer,2016,Saudi,Red,Standard,1.6,Gas,Automatic,18000.0,Jeddah,39000.0
Kia,Sportage,2018,Saudi,White,Semi Full,2.0,Gas,Automatic,128000.0,Dammam,60000.0
Hyundai,Elantra,2015,Other,Blue,Standard,2.0,Gas,Automatic,300.0,Riyadh,25000.0
Hyundai,Sonata,2020,Saudi,Grey,Standard,2.5,Gas,Automatic,100.0,Jeddah,72910.0
Hyundai,Sonata,2020,Saudi,Red,Standard,2.5,Gas,Automatic,100.0,Jeddah,72910.0
Hyundai,Sonata,2020,Saudi,Silver,Standard,2.5,Gas,Automatic,100.0,Jeddah,72910.0
Audi,Q5,2012,Saudi,Grey,Full,3.5,Gas,Automatic,339.0,Jeddah,31000.0
Mercedes,SEL,1986,Saudi,Silver,Full,3.0,Gas,Automatic,500000.0,Tabouk,5500.0
Toyota,Yaris,2018,Saudi,White,Standard,1.5,Gas,Automatic,100000.0,Riyadh,850.0
Chevrolet,Malibu,2015,Saudi,Navy,Full,2.5,Gas,Automatic,121000.0,Riyadh,17000.0
Ford,Marquis,2008,Other,Blue,Full,9.0,Gas,Automatic,115.0,Riyadh,17000.0
Hyundai,Azera,2021,Saudi,Bronze,Standard,3.5,Gas,Automatic,9000.0,Riyadh,122000.0
Ford,Edge,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,60000.0,Al-Medina,85000.0
Nissan,Sunny,2016,Saudi,Another Color,Standard,1.5,Gas,Automatic,146000.0,Riyadh,20000.0
Dodge,Challenger,2013,Saudi,Black,Full,5.7,Gas,Automatic,173.0,Jeddah,38000.0
GMC,Yukon,2015,Other,Grey,Full,5.3,Gas,Automatic,130000.0,Makkah,128000.0
Kia,Sportage,2019,Saudi,Red,Semi Full,1.6,Gas,Automatic,57000.0,Jeddah,75000.0
MINI,Copper,1998,Saudi,Orange,Full,3.5,Gas,Manual,900000.0,Qassim,40000.0
Hyundai,Senta fe,2013,Saudi,White,Full,3.3,Gas,Automatic,196000.0,Al-Baha,39000.0
Kia,Cerato,2014,Saudi,Silver,Standard,1.6,Gas,Automatic,160000.0,Dammam,24000.0
Ford,Marquis,2011,Other,Silver,Full,4.0,Gas,Automatic,327000.0,Al-Medina,26000.0
Peugeot,307,2007,Saudi,Black,Standard,1.6,Gas,Manual,75500.0,Riyadh,11000.0
Toyota,Camry,2002,Gulf Arabic,Silver,Semi Full,4.0,Gas,Automatic,20000.0,Qassim,15000.0
MG,ZS,2021,Saudi,Blue,Standard,1.5,Gas,Automatic,600.0,Dammam,51000.0
Ford,Expedition,2014,Saudi,Black,Semi Full,5.4,Gas,Automatic,108000.0,Jazan,60000.0
